name,overseas,withdrawn,role,keeper,batting_type,bowling_type,team,year,batting_hand,bowling_arm,bowling_speed,spin_type
Ryan Higgins,False,False,Allrounder,False,Right-hand bat,,Middlesex,2016,R,,,
Mitchell McClenaghan,False,False,Bowler,False,Left-hand bat,,Middlesex,2016,L,,,
Brendon McCullum,False,False,Wicketkeeper batsman,True,Right-hand bat,,Middlesex,2016,R,,,
Dawid Malan,False,False,Top-order batsman,False,Left-hand bat,,Middlesex,2016,L,,,
Eoin Morgan,False,False,Middle-order batsman,False,Left-hand bat,,Middlesex,2016,L,,,
Ravi Patel,False,False,,False,Right-hand bat,,Middlesex,2016,R,,,
Harry Podmore,False,False,,False,Right-hand bat,,Middlesex,2016,R,,,
Ollie Rayner,False,False,Bowling allrounder,False,Right-hand bat,,Middlesex,2016,R,,,
Toby Roland-Jones,False,False,Bowler,False,Right-hand bat,,Middlesex,2016,R,,,
John Simpson,False,False,Wicketkeeper batsman,True,Left-hand bat,,Middlesex,2016,L,,,
Paul Stirling,False,False,Batting allrounder,False,Right-hand bat,,Middlesex,2016,R,,,
Adam Voges,False,False,Top-order batsman,False,Right-hand bat,,Middlesex,2016,R,,,
Moin Ashraf,False,False,,False,Right-hand bat,,Northamptonshire,2016,R,,,
Azharullah,False,False,,False,Right-hand bat,,Northamptonshire,2016,R,,,
Josh Cobb,False,False,,False,Right-hand bat,,Northamptonshire,2016,R,,,
Steven Crook,False,False,,False,Right-hand bat,,Northamptonshire,2016,R,,,
Ben Duckett,False,False,Top-order batsman,False,Left-hand bat,,Northamptonshire,2016,L,,,
Richard Gleeson,False,False,,False,Right-hand bat,,Northamptonshire,2016,R,,,
Rob Keogh,False,False,Batting allrounder,False,Right-hand bat,,Northamptonshire,2016,R,,,
Rory Kleinveldt,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2016,R,,,
Richard Levi,False,False,Opening batsman,False,Right-hand bat,,Northamptonshire,2016,R,,,
Rob Newton,False,False,,False,Right-hand bat,,Northamptonshire,2016,R,,,
Seekkuge Prasanna,False,False,Allrounder,False,Right-hand bat,,Northamptonshire,2016,R,,,
Adam Rossington,False,False,,False,Right-hand bat,,Northamptonshire,2016,R,,,
Ben Sanderson,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2016,R,,,
Olly Stone,False,False,Bowler,False,Right-hand bat,,Northamptonshire,2016,R,,,
Alex Wakely,False,False,,False,Right-hand bat,,Northamptonshire,2016,R,,,
Graeme White,False,False,,False,Right-hand bat,,Northamptonshire,2016,R,,,
Jake Ball,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Stuart Broad,False,False,Bowler,False,Left-hand bat,,Nottinghamshire,2016,L,,,
Daniel Christian,False,False,Allrounder,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Luke Fletcher,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Harry Gurney,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Alex Hales,False,False,Opening batsman,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Brett Hutton,False,False,,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Imran Tahir,False,False,Bowler,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Michael Lumb,False,False,Top-order batsman,False,Left-hand bat,,Nottinghamshire,2016,L,,,
Steven Mullaney,False,False,Batting allrounder,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Samit Patel,False,False,Allrounder,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Chris Read,False,False,,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Andre Russell,False,False,Allrounder,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Greg Smith,False,False,,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Brendan Taylor,False,False,Wicketkeeper batsman,True,Right-hand bat,,Nottinghamshire,2016,R,,,
Riki Wessels,False,False,Middle-order batsman,False,Right-hand bat,,Nottinghamshire,2016,R,,,
Sam Wood,False,False,,False,Left-hand bat,,Nottinghamshire,2016,L,,,
Jim Allenby,False,False,Allrounder,False,Right-hand bat,,Somerset,2016,R,,,
Alex Barrow,False,False,,False,Right-hand bat,,Somerset,2016,R,,,
Josh Davey,False,False,Bowler,False,Right-hand bat,,Somerset,2016,R,,,
Ryan Davies,False,False,,False,Right-hand bat,,Somerset,2016,R,,,
Chris Gayle,False,False,Allrounder,False,Left-hand bat,,Somerset,2016,L,,,
Lewis Gregory,False,False,Allrounder,False,Right-hand bat,,Somerset,2016,R,,,
Tim Groenewald,False,False,Bowler,False,Right-hand bat,,Somerset,2016,R,,,
James Hildreth,False,False,Middle-order batsman,False,Right-hand bat,,Somerset,2016,R,,,
Mahela Jayawardene,False,False,Batsman,False,Right-hand bat,,Somerset,2016,R,,,
Michael Leask,False,False,Allrounder,False,Right-hand bat,,Somerset,2016,R,,,
Johann Myburgh,False,False,,False,Right-hand bat,,Somerset,2016,R,,,
Craig Overton,False,False,Bowler,False,Right-hand bat,,Somerset,2016,R,,,
Jamie Overton,False,False,Bowler,False,Right-hand bat,,Somerset,2016,R,,,
Peter Trego,False,False,Batting allrounder,False,Right-hand bat,,Somerset,2016,R,,,
Roelof van der Merwe,False,False,Allrounder,False,Right-hand bat,,Somerset,2016,R,,,
Max Waller,False,False,,False,Right-hand bat,,Somerset,2016,R,,,
Yasir Arafat,False,False,,False,Right-hand bat,,Somerset,2016,R,,,
Zafar Ansari,False,False,Allrounder,False,Left-hand bat,,Surrey,2016,L,,,
Azhar Mahmood,False,False,,False,Right-hand bat,,Surrey,2016,R,,,
Gareth Batty,False,False,Bowler,False,Right-hand bat,,Surrey,2016,R,,,
Dwayne Bravo,False,False,Allrounder,False,Right-hand bat,,Surrey,2016,R,,,
James Burke,False,False,,False,Right-hand bat,,Surrey,2016,R,,,
Rory Burns,False,False,Top-order batsman,False,Left-hand bat,,Surrey,2016,L,,,
Sam Curran,False,False,Allrounder,False,Left-hand bat,,Surrey,2016,L,,,
Tom Curran,False,False,Bowling allrounder,False,Right-hand bat,,Surrey,2016,R,,,
Steven Davies,False,False,Wicketkeeper,True,Left-hand bat,,Surrey,2016,L,,,
Jade Dernbach,False,False,Bowler,False,Right-hand bat,,Surrey,2016,R,,,
Aaron Finch,False,False,Top-order batsman,False,Right-hand bat,,Surrey,2016,R,,,
Ben Foakes,False,False,Wicketkeeper batsman,True,Right-hand bat,,Surrey,2016,R,,,
Chris Morris,False,False,Bowling allrounder,False,Right-hand bat,,Surrey,2016,R,,,
Mathew Pillans,False,False,,False,Right-hand bat,,Surrey,2016,R,,,
Ravi Rampaul,False,False,Bowler,False,Left-hand bat,,Surrey,2016,L,,,
Jason Roy,False,False,Opening batsman,False,Right-hand bat,,Surrey,2016,R,,,
Kumar Sangakkara,False,False,Wicketkeeper batsman,True,Left-hand bat,,Surrey,2016,L,,,
Dom Sibley,False,False,Opening batsman,False,Right-hand bat,,Surrey,2016,R,,,
Gary Wilson,False,False,Wicketkeeper batsman,True,Right-hand bat,,Surrey,2016,R,,,
Will Beer,False,False,,False,Right-hand bat,,Sussex,2016,R,,,
Danny Briggs,False,False,Bowler,False,Right-hand bat,,Sussex,2016,R,,,
Ben Brown,False,False,Wicketkeeper batsman,True,Right-hand bat,,Sussex,2016,R,,,
Craig Cachopa,False,False,,False,Right-hand bat,,Sussex,2016,R,,,
Harry Finch,False,False,,False,Right-hand bat,,Sussex,2016,R,,,
George Garton,False,False,Bowler,False,Left-hand bat,,Sussex,2016,L,,,
Chris Jordan,False,False,Bowler,False,Right-hand bat,,Sussex,2016,R,,,
Nuwan Kulasekara,False,False,Bowler,False,Right-hand bat,,Sussex,2016,R,,,
Matt Machan,False,False,Top-order batsman,False,Left-hand bat,,Sussex,2016,L,,,
Tymal Mills,False,False,Bowler,False,Right-hand bat,,Sussex,2016,R,,,
Chris Nash,False,False,Opening batsman,False,Right-hand bat,,Sussex,2016,R,,,
Ollie Robinson,False,False,Bowler,False,Right-hand bat,,Sussex,2016,R,,,
Phil Salt,False,False,Top-order batsman,False,Right-hand bat,,Sussex,2016,R,,,
Ajmal Shahzad,False,False,Bowler,False,Right-hand bat,,Sussex,2016,R,,,
Ross Taylor,False,False,Middle-order batsman,False,Right-hand bat,,Sussex,2016,R,,,
David Wiese,False,False,Allrounder,False,Right-hand bat,,Sussex,2016,R,,,
Luke Wright,False,False,Top-order batsman,False,Right-hand bat,,Sussex,2016,R,,,
Mark Adair,False,False,Bowling allrounder,False,Right-hand bat,,Warwickshire,2016,R,,,
Ian Bell,False,False,Top-order batsman,False,Right-hand bat,,Warwickshire,2016,R,,,
Varun Chopra,False,False,Top-order batsman,False,Right-hand bat,,Warwickshire,2016,R,,,
Rikki Clarke,False,False,Allrounder,False,Right-hand bat,,Warwickshire,2016,R,,,
Laurie Evans,False,False,Top-order batsman,False,Right-hand bat,,Warwickshire,2016,R,,,
Recordo Gordon,False,False,,False,Right-hand bat,,Warwickshire,2016,R,,,
Sam Hain,False,False,Middle-order batsman,False,Right-hand bat,,Warwickshire,2016,R,,,
Oliver Hannon-Dalby,False,False,,False,Left-hand bat,,Warwickshire,2016,L,,,
Ateeq Javid,False,False,,False,Right-hand bat,,Warwickshire,2016,R,,,
Jeetan Patel,False,False,Bowler,False,Right-hand bat,,Warwickshire,2016,R,,,
William Porterfield,False,False,Batsman,False,Left-hand bat,,Warwickshire,2016,L,,,
Boyd Rankin,False,False,Bowler,False,Left-hand bat,,Warwickshire,2016,L,,,
Luke Ronchi,False,False,Wicketkeeper batsman,True,Right-hand bat,,Warwickshire,2016,R,,,
Aaron Thomason,False,False,Allrounder,False,Right-hand bat,,Warwickshire,2016,R,,,
Matthew Wade,False,False,Wicketkeeper batsman,True,Left-hand bat,,Warwickshire,2016,L,,,
Chris Woakes,False,False,Allrounder,False,Right-hand bat,,Warwickshire,2016,R,,,
Chris Wright,False,False,,False,Right-hand bat,,Warwickshire,2016,R,,,
Kyle Abbott,False,False,Bowler,False,Right-hand bat,,Worcestershire,2016,R,,,
Moeen Ali,False,False,Batting allrounder,False,Left-hand bat,,Worcestershire,2016,L,,,
Ed Barnard,False,False,Bowling allrounder,False,Right-hand bat,,Worcestershire,2016,R,,,
Joe Clarke,False,False,Middle-order batsman,False,Right-hand bat,,Worcestershire,2016,R,,,
Ben Cox,False,False,,False,Right-hand bat,,Worcestershire,2016,R,,,
Brett D'Oliveira,False,False,Batting allrounder,False,Right-hand bat,,Worcestershire,2016,R,,,
Matt Henry,False,False,Bowler,False,Right-hand bat,,Worcestershire,2016,R,,,
Alexei Kervezee,False,False,Opening batsman,False,Right-hand bat,,Worcestershire,2016,R,,,
Tom Kohler-Cadmore,False,False,Batsman,False,Right-hand bat,,Worcestershire,2016,R,,,
Joe Leach,False,False,,False,Right-hand bat,,Worcestershire,2016,R,,,
Daryl Mitchell,False,False,,False,Right-hand bat,,Worcestershire,2016,R,,,
George Rhodes,False,False,,False,Right-hand bat,,Worcestershire,2016,R,,,
Chris Russell,False,False,,False,Right-hand bat,,Worcestershire,2016,R,,,
Mitchell Santner,False,False,Bowling allrounder,False,Left-hand bat,,Worcestershire,2016,L,,,
Jack Shantry,False,False,,False,Left-hand bat,,Worcestershire,2016,L,,,
Ross Whiteley,False,False,Middle-order batsman,False,Left-hand bat,,Worcestershire,2016,L,,,
Azeem Rafiq,False,False,,False,Right-hand bat,,Yorkshire,2016,R,,,
Jonny Bairstow,False,False,Wicketkeeper batsman,True,Right-hand bat,,Yorkshire,2016,R,,,
Gary Ballance,False,False,Middle-order batsman,False,Left-hand bat,,Yorkshire,2016,L,,,
Tim Bresnan,False,False,Allrounder,False,Right-hand bat,,Yorkshire,2016,R,,,
Ben Coad,False,False,,False,Right-hand bat,,Yorkshire,2016,R,,,
Andy Hodd,False,False,,False,Right-hand bat,,Yorkshire,2016,R,,,
Jack Leaning,False,False,Middle-order batsman,False,Right-hand bat,,Yorkshire,2016,R,,,
Alex Lees,False,False,,False,Left-hand bat,,Yorkshire,2016,L,,,
Adam Lyth,False,False,Batsman,False,Left-hand bat,,Yorkshire,2016,L,,,
Steven Patterson,False,False,Bowler,False,Right-hand bat,,Yorkshire,2016,R,,,
Liam Plunkett,False,False,Bowler,False,Right-hand bat,,Yorkshire,2016,R,,,
Adil Rashid,False,False,Bowler,False,Right-hand bat,,Yorkshire,2016,R,,,
Will Rhodes,False,False,,False,Left-hand bat,,Yorkshire,2016,L,,,
Joe Root,False,False,Top-order batsman,False,Right-hand bat,,Yorkshire,2016,R,,,
Josh Shaw,False,False,,False,Right-hand bat,,Yorkshire,2016,R,,,
James Wainman,False,False,,False,Right-hand bat,,Yorkshire,2016,R,,,
David Willey,False,False,Bowling allrounder,False,Left-hand bat,,Yorkshire,2016,L,,,
Kane Williamson,False,False,Top-order batsman,False,Right-hand bat,,Yorkshire,2016,R,,,
Duanne Olivier,False,False,Bowler,False,Right-hand bat,,Derbyshire,2018,R,,,
Will Davis,False,False,,False,Right-hand bat,,Derbyshire,2018,R,,,
Lockie Ferguson,True,False,Bowler,False,Right-hand bat,,Derbyshire,2018,R,,,
Billy Godleman,False,False,Opening batsman,False,Left-hand bat,,Derbyshire,2018,L,,,
Hamidullah Qadri,False,False,,False,,,Derbyshire,2018,,,,
Alex Hughes,False,False,Allrounder,False,Right-hand bat,,Derbyshire,2018,R,,,
Wayne Madsen,False,False,Batsman,False,Right-hand bat,,Derbyshire,2018,R,,,
Ravi Rampaul,False,False,Bowler,False,Left-hand bat,,Derbyshire,2018,L,,,
Luis Reece,False,False,Allrounder,False,Left-hand bat,,Derbyshire,2018,L,,,
Ben Slater,False,False,,False,Left-hand bat,,Derbyshire,2018,L,,,
Hardus Viljoen,True,False,Bowler,False,Right-hand bat,,Derbyshire,2018,R,,,
Wahab Riaz,True,False,Bowler,False,Right-hand bat,,Derbyshire,2018,R,,,
Gary Wilson,True,False,Wicketkeeper batsman,True,Right-hand bat,,Derbyshire,2018,R,,,
Ashar Zaidi,False,False,,False,Left-hand bat,,Essex,2018,L,,,
Aaron Beard,False,False,Bowler,False,Left-hand bat,,Essex,2018,L,,,
Ravi Bopara,False,False,Batting allrounder,False,Right-hand bat,,Essex,2018,R,,,
Nick Browne,False,False,Opening batsman,False,Left-hand bat,,Essex,2018,L,,,
Varun Chopra,False,False,Top-order batsman,False,Right-hand bat,,Essex,2018,R,,,
Matt Coles,False,False,,False,Left-hand bat,,Essex,2018,L,,,
Alastair Cook,False,False,Opening batsman,False,Left-hand bat,,Essex,2018,L,,,
Sam Cook,False,False,Bowler,False,Right-hand bat,,Essex,2018,R,,,
James Foster,False,False,,False,Right-hand bat,,Essex,2018,R,,,
Simon Harmer,False,False,Bowler,False,Right-hand bat,,Essex,2018,R,,,
Dan Lawrence,False,False,Middle-order batsman,False,Right-hand bat,,Essex,2018,R,,,
Aron Nijjar,False,False,Bowler,False,Left-hand bat,,Essex,2018,L,,,
Jamie Porter,False,False,Bowler,False,Right-hand bat,,Essex,2018,R,,,
Matthew Quinn,False,False,Bowler,False,Right-hand bat,,Essex,2018,R,,,
Peter Siddle,True,False,Bowler,False,Right-hand bat,,Essex,2018,R,,,
Callum Taylor,False,False,,False,Right-hand bat,,Essex,2018,R,,,
Ryan ten Doeschate,False,False,Allrounder,False,Right-hand bat,,Essex,2018,R,,,
Neil Wagner,True,False,Bowler,False,Left-hand bat,,Essex,2018,L,,,
Tom Westley,False,False,Top-order batsman,False,Right-hand bat,,Essex,2018,R,,,
Adam Wheater,False,False,,False,Right-hand bat,,Essex,2018,R,,,
Adam Zampa,True,False,Bowler,False,Right-hand bat,,Essex,2018,R,,,
Graham Wagg,False,False,Bowling allrounder,False,Right-hand bat,,Glamorgan,2018,R,,,
Kieran Bull,False,False,Bowler,False,Right-hand bat,,Glamorgan,2018,R,,,
Lukas Carey,False,False,,False,Right-hand bat,,Glamorgan,2018,R,,,
Chris Cooke,False,False,,False,Right-hand bat,,Glamorgan,2018,R,,,
Aneurin Donald,False,False,Batsman,False,Right-hand bat,,Glamorgan,2018,R,,,
Michael Hogan,False,False,Bowler,False,Right-hand bat,,Glamorgan,2018,R,,,
Colin Ingram,True,False,Top-order batsman,False,Left-hand bat,,Glamorgan,2018,L,,,
Usman Khawaja,True,False,Top-order batsman,False,Left-hand bat,,Glamorgan,2018,L,,,
Jeremy Lawlor,False,False,Allrounder,False,Right-hand bat,,Glamorgan,2018,R,,,
David Lloyd,False,False,Batting allrounder,False,Right-hand bat,,Glamorgan,2018,R,,,
Shaun Marsh,True,False,Top-order batsman,False,Left-hand bat,,Glamorgan,2018,L,,,
Craig Meschede,False,False,,False,Right-hand bat,,Glamorgan,2018,R,,,
Owen Morgan,False,False,Batting allrounder,False,Right-hand bat,,Glamorgan,2018,R,,,
Jack Murphy,False,False,,False,Left-hand bat,,Glamorgan,2018,L,,,
Andrew Salter,False,False,,False,Right-hand bat,,Glamorgan,2018,R,,,
Nick Selman,False,False,,False,Right-hand bat,,Glamorgan,2018,R,,,
Ruaidhri Smith,False,False,Bowler,False,Right-hand bat,,Glamorgan,2018,R,,,
Timm van der Gugten,True,False,Bowler,False,Right-hand bat,,Glamorgan,2018,R,,,
James Bracey,False,False,Wicketkeeper batsman,True,Left-hand bat,,Gloucestershire,2018,L,,,
Ian Cockbain,False,False,Middle-order batsman,False,Right-hand bat,,Gloucestershire,2018,R,,,
Chris Dent,False,False,Opening batsman,False,Left-hand bat,,Gloucestershire,2018,L,,,
Miles Hammond,False,False,,False,Left-hand bat,,Gloucestershire,2018,L,,,
Ryan Higgins,False,False,Allrounder,False,Right-hand bat,,Gloucestershire,2018,R,,,
Benny Howell,False,False,,False,Right-hand bat,,Gloucestershire,2018,R,,,
Michael Klinger,True,False,Batsman,False,Right-hand bat,,Gloucestershire,2018,R,,,
Chris Liddle,False,False,,False,Right-hand bat,,Gloucestershire,2018,R,,,
Craig Miles,False,False,,False,Right-hand bat,,Gloucestershire,2018,R,,,
Kieran Noema-Barnett,False,False,,False,Left-hand bat,,Gloucestershire,2018,L,,,
Liam Norwell,False,False,Bowler,False,Right-hand bat,,Gloucestershire,2018,R,,,
David Payne,False,False,Bowler,False,Right-hand bat,,Gloucestershire,2018,R,,,
Gareth Roderick,False,False,,False,Right-hand bat,,Gloucestershire,2018,R,,,
Tom Smith,False,False,Bowler,False,Right-hand bat,,Gloucestershire,2018,R,,,
Will Tavaré,False,False,,False,Right-hand bat,,Gloucestershire,2018,R,,,
Matt Taylor,False,False,Bowler,False,Right-hand bat,,Gloucestershire,2018,R,,,
Andrew Tye,True,False,Bowler,False,Right-hand bat,,Gloucestershire,2018,R,,,
Graeme van Buuren,True,False,Bowling allrounder,False,Right-hand bat,,Gloucestershire,2018,R,,,
Daniel Worrall,True,False,Bowler,False,Right-hand bat,,Gloucestershire,2018,R,,,
Kyle Abbott,False,False,Bowler,False,Right-hand bat,,Hampshire,2018,R,,,
Jimmy Adams,False,False,Opening batsman,False,Left-hand bat,,Hampshire,2018,L,,,
Tom Alsop,False,False,Wicketkeeper batsman,True,Left-hand bat,,Hampshire,2018,L,,,
Gareth Berg,False,False,Bowling allrounder,False,Right-hand bat,,Hampshire,2018,R,,,
Mason Crane,False,False,Bowler,False,Right-hand bat,,Hampshire,2018,R,,,
Liam Dawson,False,False,Allrounder,False,Right-hand bat,,Hampshire,2018,R,,,
Fidel Edwards,True,False,Bowler,False,Right-hand bat,,Hampshire,2018,R,,,
Sean Ervine,True,False,Allrounder,False,Left-hand bat,,Hampshire,2018,L,,,
Ian Holland,True,False,Allrounder,False,Right-hand bat,,Hampshire,2018,R,,,
Lewis McManus,False,False,Wicketkeeper batsman,True,Right-hand bat,,Hampshire,2018,R,,,
Mujeeb Ur Rahman,True,False,Bowler,False,Right-hand bat,,Hampshire,2018,R,,,
Colin Munro,True,False,Opening batsman,False,Left-hand bat,,Hampshire,2018,L,,,
Sam Northeast,False,False,Middle-order batsman,False,Right-hand bat,,Hampshire,2018,R,,,
Rilee Rossouw,False,False,Top-order batsman,False,Left-hand bat,,Hampshire,2018,L,,,
Ryan Stevenson,False,False,,False,Right-hand bat,,Hampshire,2018,R,,,
Dale Steyn,True,False,Bowler,False,Right-hand bat,,Hampshire,2018,R,,,
Brad Taylor,False,False,Bowler,False,Right-hand bat,,Hampshire,2018,R,,,
Reece Topley,False,False,Bowler,False,Right-hand bat,,Hampshire,2018,R,,,
James Vince,False,False,Batsman,False,Right-hand bat,,Hampshire,2018,R,,,
Joe Weatherley,True,False,Batsman,False,Right-hand bat,,Hampshire,2018,R,,,
Chris Wood,False,False,Bowler,False,Right-hand bat,,Hampshire,2018,R,,,
Daniel Bell-Drummond,False,False,Opening batsman,False,Right-hand bat,,Kent,2018,R,,,
Sam Billings,False,False,Wicketkeeper batsman,True,Right-hand bat,,Kent,2018,R,,,
Alex Blake,False,False,Middle-order batsman,False,Left-hand bat,,Kent,2018,L,,,
Carlos Brathwaite,True,False,Allrounder,False,Right-hand bat,,Kent,2018,R,,,
Mitchell Claydon,False,False,Bowler,False,Left-hand bat,,Kent,2018,L,,,
Zak Crawley,False,False,Top-order batsman,False,Right-hand bat,,Kent,2018,R,,,
Joe Denly,False,False,Top-order batsman,False,Right-hand bat,,Kent,2018,R,,,
Will Gidman,False,False,,False,Left-hand bat,,Kent,2018,L,,,
Calum Haggett,False,False,,False,Left-hand bat,,Kent,2018,L,,,
Matt Hunn,False,False,,False,Right-hand bat,,Kent,2018,R,,,
Imran Qayyum,False,False,Bowler,False,Right-hand bat,,Kent,2018,R,,,
Heino Kuhn,True,False,Wicketkeeper batsman,True,Right-hand bat,,Kent,2018,R,,,
Adam Milne,True,False,Bowler,False,Right-hand bat,,Kent,2018,R,,,
Harry Podmore,False,False,,False,Right-hand bat,,Kent,2018,R,,,
Adam Riley,False,False,,False,Right-hand bat,,Kent,2018,R,,,
Adam Rouse,False,False,,False,Right-hand bat,,Kent,2018,R,,,
Darren Stevens,False,False,,False,Right-hand bat,,Kent,2018,R,,,
Marcus Stoinis,True,False,Middle-order batsman,False,Right-hand bat,,Kent,2018,R,,,
Ivan Thomas,False,False,,False,Right-hand bat,,Kent,2018,R,,,
James Tredwell,False,False,Allrounder,False,Left-hand bat,,Kent,2018,L,,,
James Anderson,False,False,Bowler,False,Left-hand bat,,Lancashire,2018,L,,,
Tom Bailey,False,False,Bowler,False,Right-hand bat,,Lancashire,2018,R,,,
Karl Brown,False,False,,False,Right-hand bat,,Lancashire,2018,R,,,
Jos Buttler,False,False,Wicketkeeper batsman,True,Right-hand bat,,Lancashire,2018,R,,,
Jordan Clark,False,False,Allrounder,False,Right-hand bat,,Lancashire,2018,R,,,
Steven Croft,False,False,,False,Right-hand bat,,Lancashire,2018,R,,,
Alex Davies,False,False,,False,Right-hand bat,,Lancashire,2018,R,,,
James Faulkner,True,False,Bowling allrounder,False,Right-hand bat,,Lancashire,2018,R,,,
Brooke Guest,False,False,,False,Right-hand bat,,Lancashire,2018,R,,,
Haseeb Hameed,False,False,Opening batsman,False,Right-hand bat,,Lancashire,2018,R,,,
Keaton Jennings,False,False,Opening batsman,False,Left-hand bat,,Lancashire,2018,L,,,
Rob Jones,False,False,Batsman,False,Right-hand bat,,Lancashire,2018,R,,,
Simon Kerrigan,False,False,Bowler,False,Right-hand bat,,Lancashire,2018,R,,,
Toby Lester,False,False,,False,Left-hand bat,,Lancashire,2018,L,,,
Arron Lilley,False,False,,False,Right-hand bat,,Lancashire,2018,R,,,
Saqib Mahmood,False,False,Bowler,False,Right-hand bat,,Lancashire,2018,R,,,
Joe Mennie,True,False,Bowler,False,Right-hand bat,,Lancashire,2018,R,,,
Graham Onions,False,False,Bowler,False,Right-hand bat,,Lancashire,2018,R,,,
Matt Parkinson,False,False,Bowler,False,Right-hand bat,,Lancashire,2018,R,,,
Stephen Parry,False,False,Bowler,False,Right-hand bat,,Lancashire,2018,R,,,
Dane Vilas,False,False,Wicketkeeper batsman,True,Right-hand bat,,Lancashire,2018,R,,,
Colin Ackermann,False,False,Allrounder,False,Right-hand bat,,Leicestershire,2018,R,,,
Aadil Ali,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Michael Carberry,False,False,Opening batsman,False,Left-hand bat,,Leicestershire,2018,L,,,
Mark Cosgrove,True,False,,False,Left-hand bat,,Leicestershire,2018,L,,,
Harry Dearden,False,False,,False,Left-hand bat,,Leicestershire,2018,L,,,
Cameron Delport,True,False,Top-order batsman,False,Left-hand bat,,Leicestershire,2018,L,,,
Neil Dexter,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Ned Eckersley,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Gavin Griffiths,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Lewis Hill,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Paul Horton,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Ateeq Javid,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Richard Jones,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Mohammad Abbas,True,False,Bowler,False,Right-hand bat,,Leicestershire,2018,R,,,
Mohammad Nabi,True,False,Allrounder,False,Right-hand bat,,Leicestershire,2018,R,,,
Callum Parkinson,False,False,Bowler,False,Right-hand bat,,Leicestershire,2018,R,,,
Mark Pettini,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Ben Raine,False,False,,False,Left-hand bat,,Leicestershire,2018,L,,,
Rob Sayer,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Harry Swindells,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Tom Taylor,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Tom Wells,False,False,,False,Right-hand bat,,Leicestershire,2018,R,,,
Ashton Agar,True,False,Bowler,False,Left-hand bat,,Middlesex,2018,L,,,
Ethan Bamber,False,False,Bowler,False,Right-hand bat,,Middlesex,2018,R,,,
Tom Barber,False,False,Allrounder,False,Right-hand bat,,Middlesex,2018,R,,,
Dwayne Bravo,True,False,Allrounder,False,Right-hand bat,,Middlesex,2018,R,,,
Nick Compton,False,False,Opening batsman,False,Right-hand bat,,Middlesex,2018,R,,,
Steven Finn,False,False,Bowler,False,Right-hand bat,,Middlesex,2018,R,,,
James Franklin,True,False,Allrounder,False,Left-hand bat,,Middlesex,2018,L,,,
James Fuller,False,False,Allrounder,False,Right-hand bat,,Middlesex,2018,R,,,
Nick Gubbins,False,False,Top-order batsman,False,Left-hand bat,,Middlesex,2018,L,,,
James Harris,False,False,Bowling allrounder,False,Right-hand bat,,Middlesex,2018,R,,,
Tom Helm,False,False,Bowler,False,Right-hand bat,,Middlesex,2018,R,,,
Dawid Malan,False,False,Top-order batsman,False,Left-hand bat,,Middlesex,2018,L,,,
Eoin Morgan,False,False,Middle-order batsman,False,Left-hand bat,,Middlesex,2018,L,,,
Tim Murtagh,True,False,Bowler,False,Left-hand bat,,Middlesex,2018,L,,,
Ravi Patel,False,False,,False,Right-hand bat,,Middlesex,2018,R,,,
Ollie Rayner,False,False,Bowling allrounder,False,Right-hand bat,,Middlesex,2018,R,,,
Sam Robson,False,False,Opening batsman,False,Right-hand bat,,Middlesex,2018,R,,,
Toby Roland-Jones,False,False,Bowler,False,Right-hand bat,,Middlesex,2018,R,,,
John Simpson,False,False,Wicketkeeper batsman,True,Left-hand bat,,Middlesex,2018,L,,,
Paul Stirling,True,False,Batting allrounder,False,Right-hand bat,,Middlesex,2018,R,,,
Doug Bracewell,True,False,Bowler,False,Right-hand bat,,Northamptonshire,2018,R,,,
Nathan Buck,False,False,,False,Right-hand bat,,Northamptonshire,2018,R,,,
Josh Cobb,False,False,,False,Right-hand bat,,Northamptonshire,2018,R,,,
